"Temperature","GHI","DHI","DNI","Clearsky.DHI","Clearsky.DNI","Clearsky.GHI","Relative.Humidity","Solar.Zenith.Angle","Date","Time","Data_source","Station","Latitude","Longitude"
4,21,21,0,69,627,254,98.51,72.83,2015-01-04,2015-01-04 09:30:00,"PSM","DWWK",40.16,-75.73
5,21,21,0,92,680,359,100,66.88,2015-01-04,2015-01-04 10:30:00,"PSM","DWWK",40.16,-75.73
7,68,68,0,85,767,427,97.53,63.48,2015-01-04,2015-01-04 11:30:00,"PSM","DWWK",40.16,-75.73
8,72,72,0,75,805,439,100,63.07,2015-01-04,2015-01-04 12:30:00,"PSM","DWWK",40.16,-75.73
9,62,62,0,70,785,393,100,65.7,2015-01-04,2015-01-04 13:30:00,"PSM","DWWK",40.16,-75.73
9,75,75,0,61,720,295,100,71.03,2015-01-04,2015-01-04 14:30:00,"PSM","DWWK",40.16,-75.73
9,50,50,0,47,565,160,100,78.48,2015-01-04,2015-01-04 15:30:00,"PSM","DWWK",40.16,-75.73
9,7,7,0,17,180,25,100,87.5,2015-01-04,2015-01-04 16:30:00,"PSM","DWWK",40.16,-75.73
8,0,0,0,0,0,0,100,97.6,2015-01-04,2015-01-04 17:30:00,"PSM","DWWK",40.16,-75.73
8,0,0,0,0,0,0,100,108.43,2015-01-04,2015-01-04 18:30:00,"PSM","DWWK",40.16,-75.73
7,0,0,0,0,0,0,100,119.69,2015-01-04,2015-01-04 19:30:00,"PSM","DWWK",40.16,-75.73
6,0,0,0,0,0,0,100,131.14,2015-01-04,2015-01-04 20:30:00,"PSM","DWWK",40.16,-75.73
5,0,0,0,0,0,0,100,142.41,2015-01-04,2015-01-04 21:30:00,"PSM","DWWK",40.16,-75.73
4,0,0,0,0,0,0,95.58,152.87,2015-01-04,2015-01-04 22:30:00,"PSM","DWWK",40.16,-75.73
3,0,0,0,0,0,0,90.55,160.71,2015-01-04,2015-01-04 23:30:00,"PSM","DWWK",40.16,-75.73
2,0,0,0,0,0,0,88.77,161.87,2015-01-05,2015-01-05 00:30:00,"PSM","DWWK",40.16,-75.73
