"Temperature","GHI","DHI","DNI","Clearsky.DHI","Clearsky.DNI","Clearsky.GHI","Solar.Zenith.Angle","Date","Time"
6,0,0,0,0,0,0,122.83,2015-10-21,2015-10-21 03:30:00
6,0,0,0,0,0,0,111.5,2015-10-21,2015-10-21 04:30:00
6,0,0,0,0,0,0,100.02,2015-10-21,2015-10-21 05:30:00
7,8,8,0,10,87,12,88.72,2015-10-21,2015-10-21 06:30:00
10,111,76,167,55,522,164,77.94,2015-10-21,2015-10-21 07:30:00
13,343,76,715,76,715,343,68.09,2015-10-21,2015-10-21 08:30:00
17,494,87,808,87,808,494,59.75,2015-10-21,2015-10-21 09:30:00
20,596,99,840,99,840,596,53.7,2015-10-21,2015-10-21 10:30:00
22,504,257,390,104,850,641,50.82,2015-10-21,2015-10-21 11:30:00
22,532,206,525,105,838,625,51.67,2015-10-21,2015-10-21 12:30:00
21,498,143,636,107,786,546,56.06,2015-10-21,2015-10-21 13:30:00
20,421,94,724,94,724,421,63.25,2015-10-21,2015-10-21 14:30:00
19,258,74,606,74,606,258,72.36,2015-10-21,2015-10-21 15:30:00
15,85,39,358,39,358,85,82.69,2015-10-21,2015-10-21 16:30:00
12,0,0,0,0,0,0,93.75,2015-10-21,2015-10-21 17:30:00
11,0,0,0,0,0,0,105.19,2015-10-21,2015-10-21 18:30:00
11,0,0,0,0,0,0,116.66,2015-10-21,2015-10-21 19:30:00
10,0,0,0,0,0,0,127.82,2015-10-21,2015-10-21 20:30:00
10,0,0,0,0,0,0,138.09,2015-10-21,2015-10-21 21:30:00
10,0,0,0,0,0,0,146.36,2015-10-21,2015-10-21 22:30:00
9,0,0,0,0,0,0,150.75,2015-10-21,2015-10-21 23:30:00
8,0,0,0,0,0,0,149.46,2015-10-22,2015-10-22 00:30:00
8,0,0,0,0,0,0,143.1,2015-10-22,2015-10-22 01:30:00
8,0,0,0,0,0,0,133.77,2015-10-22,2015-10-22 02:30:00
7,0,0,0,0,0,0,123.03,2015-10-22,2015-10-22 03:30:00
7,0,0,0,0,0,0,111.7,2015-10-22,2015-10-22 04:30:00
7,0,0,0,0,0,0,100.22,2015-10-22,2015-10-22 05:30:00
8,10,9,59,9,59,10,88.93,2015-10-22,2015-10-22 06:30:00
11,160,58,499,58,499,160,78.17,2015-10-22,2015-10-22 07:30:00
14,340,74,720,74,720,340,68.35,2015-10-22,2015-10-22 08:30:00
17,490,84,813,84,813,490,60.04,2015-10-22,2015-10-22 09:30:00
20,587,100,828,100,828,587,54.03,2015-10-22,2015-10-22 10:30:00
21,538,212,520,104,840,631,51.17,2015-10-22,2015-10-22 11:30:00
22,498,242,415,103,829,614,52.02,2015-10-22,2015-10-22 12:30:00
22,448,203,443,118,739,528,56.4,2015-10-22,2015-10-22 13:30:00
21,397,114,635,114,635,397,63.56,2015-10-22,2015-10-22 14:30:00
20,173,116,191,97,458,234,72.64,2015-10-22,2015-10-22 15:30:00
18,48,43,39,45,213,72,82.96,2015-10-22,2015-10-22 16:30:00
16,0,0,0,0,0,0,94.01,2015-10-22,2015-10-22 17:30:00
15,0,0,0,0,0,0,105.44,2015-10-22,2015-10-22 18:30:00
15,0,0,0,0,0,0,116.92,2015-10-22,2015-10-22 19:30:00
15,0,0,0,0,0,0,128.09,2015-10-22,2015-10-22 20:30:00
15,0,0,0,0,0,0,138.38,2015-10-22,2015-10-22 21:30:00
14,0,0,0,0,0,0,146.7,2015-10-22,2015-10-22 22:30:00
14,0,0,0,0,0,0,151.11,2015-10-22,2015-10-22 23:30:00
14,0,0,0,0,0,0,149.79,2015-10-23,2015-10-23 00:30:00
13,0,0,0,0,0,0,143.37,2015-10-23,2015-10-23 01:30:00
12,0,0,0,0,0,0,134,2015-10-23,2015-10-23 02:30:00
10,0,0,0,0,0,0,123.24,2015-10-23,2015-10-23 03:30:00
9,0,0,0,0,0,0,111.89,2015-10-23,2015-10-23 04:30:00
8,0,0,0,0,0,0,100.41,2015-10-23,2015-10-23 05:30:00
8,0,0,0,0,0,0,89.13,2015-10-23,2015-10-23 06:30:00
10,172,47,617,47,617,172,78.39,2015-10-23,2015-10-23 07:30:00
11,356,65,798,65,798,356,68.6,2015-10-23,2015-10-23 08:30:00
13,512,73,885,73,885,512,60.32,2015-10-23,2015-10-23 09:30:00
14,621,74,939,74,939,621,54.35,2015-10-23,2015-10-23 10:30:00
15,671,74,959,74,959,671,51.52,2015-10-23,2015-10-23 11:30:00
16,658,72,960,72,960,658,52.38,2015-10-23,2015-10-23 12:30:00
17,576,82,902,82,902,576,56.74,2015-10-23,2015-10-23 13:30:00
16,446,72,848,72,848,446,63.87,2015-10-23,2015-10-23 14:30:00
15,274,58,736,58,736,274,72.93,2015-10-23,2015-10-23 15:30:00
11,88,33,464,33,464,88,83.22,2015-10-23,2015-10-23 16:30:00
8,0,0,0,0,0,0,94.26,2015-10-23,2015-10-23 17:30:00
7,0,0,0,0,0,0,105.68,2015-10-23,2015-10-23 18:30:00
7,0,0,0,0,0,0,117.17,2015-10-23,2015-10-23 19:30:00
6,0,0,0,0,0,0,128.35,2015-10-23,2015-10-23 20:30:00
5,0,0,0,0,0,0,138.67,2015-10-23,2015-10-23 21:30:00
5,0,0,0,0,0,0,147.02,2015-10-23,2015-10-23 22:30:00
5,0,0,0,0,0,0,151.46,2015-10-23,2015-10-23 23:30:00
4,0,0,0,0,0,0,150.11,2015-10-24,2015-10-24 00:30:00
4,0,0,0,0,0,0,143.64,2015-10-24,2015-10-24 01:30:00
4,0,0,0,0,0,0,134.23,2015-10-24,2015-10-24 02:30:00
4,0,0,0,0,0,0,123.44,2015-10-24,2015-10-24 03:30:00
3,0,0,0,0,0,0,112.08,2015-10-24,2015-10-24 04:30:00
3,0,0,0,0,0,0,100.6,2015-10-24,2015-10-24 05:30:00
3,0,0,0,0,0,0,89.34,2015-10-24,2015-10-24 06:30:00
5,80,72,43,49,568,161,78.62,2015-10-24,2015-10-24 07:30:00
7,295,93,561,69,752,341,68.85,2015-10-24,2015-10-24 08:30:00
10,404,159,498,80,843,494,60.61,2015-10-24,2015-10-24 09:30:00
13,584,112,814,112,814,584,54.67,2015-10-24,2015-10-24 10:30:00
14,625,120,817,120,817,625,51.87,2015-10-24,2015-10-24 11:30:00
15,289,257,51,125,788,602,52.72,2015-10-24,2015-10-24 12:30:00
15,241,220,39,155,644,505,57.07,2015-10-24,2015-10-24 13:30:00
15,197,176,48,143,536,376,64.18,2015-10-24,2015-10-24 14:30:00
14,71,71,0,113,359,217,73.21,2015-10-24,2015-10-24 15:30:00
12,26,26,0,47,106,59,83.48,2015-10-24,2015-10-24 16:30:00
11,0,0,0,0,0,0,94.51,2015-10-24,2015-10-24 17:30:00
10,0,0,0,0,0,0,105.92,2015-10-24,2015-10-24 18:30:00
10,0,0,0,0,0,0,117.41,2015-10-24,2015-10-24 19:30:00
10,0,0,0,0,0,0,128.61,2015-10-24,2015-10-24 20:30:00
9,0,0,0,0,0,0,138.95,2015-10-24,2015-10-24 21:30:00
9,0,0,0,0,0,0,147.34,2015-10-24,2015-10-24 22:30:00
9,0,0,0,0,0,0,151.81,2015-10-24,2015-10-24 23:30:00
10,0,0,0,0,0,0,150.44,2015-10-25,2015-10-25 00:30:00
10,0,0,0,0,0,0,143.91,2015-10-25,2015-10-25 01:30:00
10,0,0,0,0,0,0,134.45,2015-10-25,2015-10-25 02:30:00
10,0,0,0,0,0,0,123.64,2015-10-25,2015-10-25 03:30:00
11,0,0,0,0,0,0,112.27,2015-10-25,2015-10-25 04:30:00
11,0,0,0,0,0,0,100.8,2015-10-25,2015-10-25 05:30:00
11,0,0,0,0,0,0,89.54,2015-10-25,2015-10-25 06:30:00
12,13,13,0,76,271,129,78.84,2015-10-25,2015-10-25 07:30:00
13,142,133,23,122,475,291,69.1,2015-10-25,2015-10-25 08:30:00
15,317,210,220,135,629,441,60.9,2015-10-25,2015-10-25 09:30:00
17,346,263,144,139,712,547,54.99,2015-10-25,2015-10-25 10:30:00
18,428,285,234,125,782,605,52.21,2015-10-25,2015-10-25 11:30:00
19,325,273,86,107,824,603,53.07,2015-10-25,2015-10-25 12:30:00
19,345,242,191,92,826,537,57.4,2015-10-25,2015-10-25 13:30:00
18,333,147,432,79,782,416,64.48,2015-10-25,2015-10-25 14:30:00
17,182,102,280,61,674,253,73.49,2015-10-25,2015-10-25 15:30:00
14,77,33,401,33,401,77,83.74,2015-10-25,2015-10-25 16:30:00
12,0,0,0,0,0,0,94.75,2015-10-25,2015-10-25 17:30:00
11,0,0,0,0,0,0,106.16,2015-10-25,2015-10-25 18:30:00
10,0,0,0,0,0,0,117.65,2015-10-25,2015-10-25 19:30:00
9,0,0,0,0,0,0,128.86,2015-10-25,2015-10-25 20:30:00
8,0,0,0,0,0,0,139.23,2015-10-25,2015-10-25 21:30:00
8,0,0,0,0,0,0,147.66,2015-10-25,2015-10-25 22:30:00
7,0,0,0,0,0,0,152.15,2015-10-25,2015-10-25 23:30:00
6,0,0,0,0,0,0,150.76,2015-10-26,2015-10-26 00:30:00
6,0,0,0,0,0,0,144.17,2015-10-26,2015-10-26 01:30:00
6,0,0,0,0,0,0,134.68,2015-10-26,2015-10-26 02:30:00
5,0,0,0,0,0,0,123.84,2015-10-26,2015-10-26 03:30:00
5,0,0,0,0,0,0,112.46,2015-10-26,2015-10-26 04:30:00
4,0,0,0,0,0,0,100.99,2015-10-26,2015-10-26 05:30:00
4,0,0,0,0,0,0,89.75,2015-10-26,2015-10-26 06:30:00
6,102,68,180,46,586,157,79.07,2015-10-26,2015-10-26 07:30:00
9,197,144,149,64,774,337,69.36,2015-10-26,2015-10-26 08:30:00
11,380,169,437,75,861,490,61.18,2015-10-26,2015-10-26 09:30:00
12,536,116,737,79,908,597,55.31,2015-10-26,2015-10-26 10:30:00
13,645,81,928,81,928,645,52.55,2015-10-26,2015-10-26 11:30:00
14,632,79,928,79,928,632,53.41,2015-10-26,2015-10-26 12:30:00
15,557,75,901,75,901,557,57.72,2015-10-26,2015-10-26 13:30:00
15,428,68,845,68,845,428,64.78,2015-10-26,2015-10-26 14:30:00
14,258,55,726,55,726,258,73.76,2015-10-26,2015-10-26 15:30:00
12,76,30,442,30,442,76,83.99,2015-10-26,2015-10-26 16:30:00
10,0,0,0,0,0,0,94.99,2015-10-26,2015-10-26 17:30:00
9,0,0,0,0,0,0,106.39,2015-10-26,2015-10-26 18:30:00
8,0,0,0,0,0,0,117.88,2015-10-26,2015-10-26 19:30:00
7,0,0,0,0,0,0,129.11,2015-10-26,2015-10-26 20:30:00
6,0,0,0,0,0,0,139.5,2015-10-26,2015-10-26 21:30:00
6,0,0,0,0,0,0,147.97,2015-10-26,2015-10-26 22:30:00
6,0,0,0,0,0,0,152.5,2015-10-26,2015-10-26 23:30:00
5,0,0,0,0,0,0,151.08,2015-10-27,2015-10-27 00:30:00
4,0,0,0,0,0,0,144.44,2015-10-27,2015-10-27 01:30:00
3,0,0,0,0,0,0,134.9,2015-10-27,2015-10-27 02:30:00
3,0,0,0,0,0,0,124.04,2015-10-27,2015-10-27 03:30:00
3,0,0,0,0,0,0,112.66,2015-10-27,2015-10-27 04:30:00
3,0,0,0,0,0,0,101.19,2015-10-27,2015-10-27 05:30:00
4,0,0,0,0,0,0,89.95,2015-10-27,2015-10-27 06:30:00
6,104,65,211,48,541,149,79.29,2015-10-27,2015-10-27 07:30:00
8,261,110,431,71,731,325,69.61,2015-10-27,2015-10-27 08:30:00
10,387,157,482,85,819,476,61.47,2015-10-27,2015-10-27 09:30:00
11,423,234,334,104,831,574,55.63,2015-10-27,2015-10-27 10:30:00
12,371,279,152,107,850,620,52.89,2015-10-27,2015-10-27 11:30:00
13,338,270,114,105,843,604,53.75,2015-10-27,2015-10-27 12:30:00
13,220,205,27,98,813,529,58.04,2015-10-27,2015-10-27 13:30:00
13,211,176,82,87,741,400,65.08,2015-10-27,2015-10-27 14:30:00
12,120,105,52,69,600,234,74.03,2015-10-27,2015-10-27 15:30:00
11,35,34,13,35,290,64,84.24,2015-10-27,2015-10-27 16:30:00
9,0,0,0,0,0,0,95.23,2015-10-27,2015-10-27 17:30:00
9,0,0,0,0,0,0,106.62,2015-10-27,2015-10-27 18:30:00
9,0,0,0,0,0,0,118.11,2015-10-27,2015-10-27 19:30:00
8,0,0,0,0,0,0,129.35,2015-10-27,2015-10-27 20:30:00
8,0,0,0,0,0,0,139.77,2015-10-27,2015-10-27 21:30:00
8,0,0,0,0,0,0,148.28,2015-10-27,2015-10-27 22:30:00
8,0,0,0,0,0,0,152.83,2015-10-27,2015-10-27 23:30:00
8,0,0,0,0,0,0,151.39,2015-10-28,2015-10-28 00:30:00
8,0,0,0,0,0,0,144.7,2015-10-28,2015-10-28 01:30:00
9,0,0,0,0,0,0,135.12,2015-10-28,2015-10-28 02:30:00
9,0,0,0,0,0,0,124.24,2015-10-28,2015-10-28 03:30:00
11,0,0,0,0,0,0,112.85,2015-10-28,2015-10-28 04:30:00
12,0,0,0,0,0,0,101.38,2015-10-28,2015-10-28 05:30:00
12,0,0,0,0,0,0,90.16,2015-10-28,2015-10-28 06:30:00
13,12,12,0,77,206,115,79.52,2015-10-28,2015-10-28 07:30:00
14,25,25,0,127,418,271,69.86,2015-10-28,2015-10-28 08:30:00
15,34,34,0,150,549,410,61.75,2015-10-28,2015-10-28 09:30:00
16,80,80,0,161,616,507,55.94,2015-10-28,2015-10-28 10:30:00
17,25,25,0,164,643,550,53.22,2015-10-28,2015-10-28 11:30:00
18,245,229,28,176,603,530,54.08,2015-10-28,2015-10-28 12:30:00
19,50,50,0,189,502,453,58.36,2015-10-28,2015-10-28 13:30:00
20,105,105,0,159,432,339,65.37,2015-10-28,2015-10-28 14:30:00
19,8,8,0,111,301,193,74.3,2015-10-28,2015-10-28 15:30:00
19,16,16,0,40,73,47,84.49,2015-10-28,2015-10-28 16:30:00
19,0,0,0,0,0,0,95.46,2015-10-28,2015-10-28 17:30:00
19,0,0,0,0,0,0,106.84,2015-10-28,2015-10-28 18:30:00
19,0,0,0,0,0,0,118.33,2015-10-28,2015-10-28 19:30:00
19,0,0,0,0,0,0,129.58,2015-10-28,2015-10-28 20:30:00
19,0,0,0,0,0,0,140.03,2015-10-28,2015-10-28 21:30:00
19,0,0,0,0,0,0,148.59,2015-10-28,2015-10-28 22:30:00
19,0,0,0,0,0,0,153.17,2015-10-28,2015-10-28 23:30:00
19,0,0,0,0,0,0,151.7,2015-10-29,2015-10-29 00:30:00
18,0,0,0,0,0,0,144.96,2015-10-29,2015-10-29 01:30:00
18,0,0,0,0,0,0,135.34,2015-10-29,2015-10-29 02:30:00
18,0,0,0,0,0,0,124.44,2015-10-29,2015-10-29 03:30:00
17,0,0,0,0,0,0,113.04,2015-10-29,2015-10-29 04:30:00
16,0,0,0,0,0,0,101.57,2015-10-29,2015-10-29 05:30:00
16,0,0,0,0,0,0,90.36,2015-10-29,2015-10-29 06:30:00
16,138,45,522,45,522,138,79.74,2015-10-29,2015-10-29 07:30:00
17,307,68,702,68,702,307,70.11,2015-10-29,2015-10-29 08:30:00
18,129,129,0,85,781,452,62.03,2015-10-29,2015-10-29 09:30:00
19,363,252,199,100,811,550,56.25,2015-10-29,2015-10-29 10:30:00
19,513,194,535,101,839,600,53.55,2015-10-29,2015-10-29 11:30:00
18,507,180,560,93,858,593,54.41,2015-10-29,2015-10-29 12:30:00
17,441,163,535,87,840,524,58.67,2015-10-29,2015-10-29 13:30:00
16,346,112,569,78,775,398,65.65,2015-10-29,2015-10-29 14:30:00
15,137,104,121,60,655,234,74.56,2015-10-29,2015-10-29 15:30:00
14,58,30,297,30,345,61,84.73,2015-10-29,2015-10-29 16:30:00
12,0,0,0,0,0,0,95.68,2015-10-29,2015-10-29 17:30:00
12,0,0,0,0,0,0,107.06,2015-10-29,2015-10-29 18:30:00
11,0,0,0,0,0,0,118.55,2015-10-29,2015-10-29 19:30:00
10,0,0,0,0,0,0,129.81,2015-10-29,2015-10-29 20:30:00
9,0,0,0,0,0,0,140.29,2015-10-29,2015-10-29 21:30:00
9,0,0,0,0,0,0,148.88,2015-10-29,2015-10-29 22:30:00
8,0,0,0,0,0,0,153.5,2015-10-29,2015-10-29 23:30:00
7,0,0,0,0,0,0,152.01,2015-10-30,2015-10-30 00:30:00
6,0,0,0,0,0,0,145.22,2015-10-30,2015-10-30 01:30:00
6,0,0,0,0,0,0,135.56,2015-10-30,2015-10-30 02:30:00
5,0,0,0,0,0,0,124.64,2015-10-30,2015-10-30 03:30:00
5,0,0,0,0,0,0,113.23,2015-10-30,2015-10-30 04:30:00
4,0,0,0,0,0,0,101.77,2015-10-30,2015-10-30 05:30:00
4,0,0,0,0,0,0,90.57,2015-10-30,2015-10-30 06:30:00
6,140,45,543,45,543,140,79.97,2015-10-30,2015-10-30 07:30:00
9,315,68,735,68,735,315,70.36,2015-10-30,2015-10-30 08:30:00
10,463,82,821,82,821,463,62.32,2015-10-30,2015-10-30 09:30:00
11,569,82,884,82,884,569,56.56,2015-10-30,2015-10-30 10:30:00
12,614,86,896,86,896,614,53.88,2015-10-30,2015-10-30 11:30:00
13,599,85,889,85,889,599,54.74,2015-10-30,2015-10-30 12:30:00
14,525,81,861,81,861,525,58.98,2015-10-30,2015-10-30 13:30:00
13,399,72,801,72,801,399,65.94,2015-10-30,2015-10-30 14:30:00
12,234,57,677,57,677,234,74.81,2015-10-30,2015-10-30 15:30:00
9,60,28,372,28,372,60,84.96,2015-10-30,2015-10-30 16:30:00
8,0,0,0,0,0,0,95.9,2015-10-30,2015-10-30 17:30:00
7,0,0,0,0,0,0,107.27,2015-10-30,2015-10-30 18:30:00
6,0,0,0,0,0,0,118.77,2015-10-30,2015-10-30 19:30:00
5,0,0,0,0,0,0,130.04,2015-10-30,2015-10-30 20:30:00
4,0,0,0,0,0,0,140.54,2015-10-30,2015-10-30 21:30:00
4,0,0,0,0,0,0,149.18,2015-10-30,2015-10-30 22:30:00
3,0,0,0,0,0,0,153.82,2015-10-30,2015-10-30 23:30:00
2,0,0,0,0,0,0,152.32,2015-10-31,2015-10-31 00:30:00
2,0,0,0,0,0,0,145.47,2015-10-31,2015-10-31 01:30:00
1,0,0,0,0,0,0,135.78,2015-10-31,2015-10-31 02:30:00
1,0,0,0,0,0,0,124.83,2015-10-31,2015-10-31 03:30:00
1,0,0,0,0,0,0,113.42,2015-10-31,2015-10-31 04:30:00
0,0,0,0,0,0,0,101.96,2015-10-31,2015-10-31 05:30:00
1,0,0,0,0,0,0,90.78,2015-10-31,2015-10-31 06:30:00
3,85,62,136,42,567,139,80.19,2015-10-31,2015-10-31 07:30:00
6,315,63,758,63,758,315,70.61,2015-10-31,2015-10-31 08:30:00
8,370,152,473,75,844,463,62.6,2015-10-31,2015-10-31 09:30:00
9,559,93,852,93,852,559,56.87,2015-10-31,2015-10-31 10:30:00
11,603,94,871,94,871,603,54.2,2015-10-31,2015-10-31 11:30:00
12,288,250,66,92,863,586,55.06,2015-10-31,2015-10-31 12:30:00
13,296,228,133,85,836,512,59.28,2015-10-31,2015-10-31 13:30:00
12,385,76,766,76,766,385,66.21,2015-10-31,2015-10-31 14:30:00
11,53,53,0,59,629,222,75.06,2015-10-31,2015-10-31 15:30:00
8,13,13,0,27,312,54,85.19,2015-10-31,2015-10-31 16:30:00
7,0,0,0,0,0,0,96.12,2015-10-31,2015-10-31 17:30:00
6,0,0,0,0,0,0,107.48,2015-10-31,2015-10-31 18:30:00
6,0,0,0,0,0,0,118.97,2015-10-31,2015-10-31 19:30:00
7,0,0,0,0,0,0,130.26,2015-10-31,2015-10-31 20:30:00
7,0,0,0,0,0,0,140.79,2015-10-31,2015-10-31 21:30:00
7,0,0,0,0,0,0,149.46,2015-10-31,2015-10-31 22:30:00
7,0,0,0,0,0,0,154.15,2015-10-31,2015-10-31 23:30:00
7,0,0,0,0,0,0,152.62,2015-11-01,2015-11-01 00:30:00
7,0,0,0,0,0,0,145.73,2015-11-01,2015-11-01 01:30:00
8,0,0,0,0,0,0,136,2015-11-01,2015-11-01 02:30:00
8,0,0,0,0,0,0,125.03,2015-11-01,2015-11-01 03:30:00
9,0,0,0,0,0,0,113.61,2015-11-01,2015-11-01 04:30:00
9,0,0,0,0,0,0,102.16,2015-11-01,2015-11-01 05:30:00
9,0,0,0,0,0,0,90.98,2015-11-01,2015-11-01 06:30:00
11,8,8,0,53,367,114,80.42,2015-11-01,2015-11-01 07:30:00
12,207,126,246,85,579,275,70.86,2015-11-01,2015-11-01 08:30:00
13,190,177,29,115,650,411,62.87,2015-11-01,2015-11-01 09:30:00
15,126,126,0,141,680,509,57.17,2015-11-01,2015-11-01 10:30:00
16,189,186,5,139,730,563,54.52,2015-11-01,2015-11-01 11:30:00
17,454,221,411,126,758,557,55.38,2015-11-01,2015-11-01 12:30:00
18,397,189,409,110,753,492,59.58,2015-11-01,2015-11-01 13:30:00
17,232,168,158,92,701,372,66.48,2015-11-01,2015-11-01 14:30:00
16,125,99,105,68,570,213,75.31,2015-11-01,2015-11-01 15:30:00
14,29,27,22,29,265,50,85.42,2015-11-01,2015-11-01 16:30:00
12,0,0,0,0,0,0,96.33,2015-11-01,2015-11-01 17:30:00
12,0,0,0,0,0,0,107.68,2015-11-01,2015-11-01 18:30:00
11,0,0,0,0,0,0,119.18,2015-11-01,2015-11-01 19:30:00
11,0,0,0,0,0,0,130.47,2015-11-01,2015-11-01 20:30:00
10,0,0,0,0,0,0,141.03,2015-11-01,2015-11-01 21:30:00
10,0,0,0,0,0,0,149.75,2015-11-01,2015-11-01 22:30:00
10,0,0,0,0,0,0,154.47,2015-11-01,2015-11-01 23:30:00
10,0,0,0,0,0,0,152.92,2015-11-02,2015-11-02 00:30:00
9,0,0,0,0,0,0,145.98,2015-11-02,2015-11-02 01:30:00
9,0,0,0,0,0,0,136.21,2015-11-02,2015-11-02 02:30:00
8,0,0,0,0,0,0,125.23,2015-11-02,2015-11-02 03:30:00
8,0,0,0,0,0,0,113.8,2015-11-02,2015-11-02 04:30:00
8,0,0,0,0,0,0,102.35,2015-11-02,2015-11-02 05:30:00
8,0,0,0,0,0,0,91.19,2015-11-02,2015-11-02 06:30:00
9,44,44,0,41,532,128,80.64,2015-11-02,2015-11-02 07:30:00
11,114,113,3,62,739,301,71.11,2015-11-02,2015-11-02 08:30:00
12,151,150,2,73,832,450,63.15,2015-11-02,2015-11-02 09:30:00
13,152,152,0,78,882,553,57.48,2015-11-02,2015-11-02 10:30:00
14,310,259,89,81,899,599,54.84,2015-11-02,2015-11-02 11:30:00
14,332,258,131,81,891,584,55.69,2015-11-02,2015-11-02 12:30:00
15,348,213,268,80,854,508,59.88,2015-11-02,2015-11-02 13:30:00
15,216,167,126,70,792,383,66.75,2015-11-02,2015-11-02 14:30:00
15,53,53,0,55,655,218,75.55,2015-11-02,2015-11-02 15:30:00
14,12,12,0,24,324,49,85.64,2015-11-02,2015-11-02 16:30:00
14,0,0,0,0,0,0,96.53,2015-11-02,2015-11-02 17:30:00
13,0,0,0,0,0,0,107.88,2015-11-02,2015-11-02 18:30:00
13,0,0,0,0,0,0,119.37,2015-11-02,2015-11-02 19:30:00
12,0,0,0,0,0,0,130.68,2015-11-02,2015-11-02 20:30:00
12,0,0,0,0,0,0,141.26,2015-11-02,2015-11-02 21:30:00
12,0,0,0,0,0,0,150.02,2015-11-02,2015-11-02 22:30:00
11,0,0,0,0,0,0,154.78,2015-11-02,2015-11-02 23:30:00
10,0,0,0,0,0,0,153.22,2015-11-03,2015-11-03 00:30:00
9,0,0,0,0,0,0,146.23,2015-11-03,2015-11-03 01:30:00
9,0,0,0,0,0,0,136.42,2015-11-03,2015-11-03 02:30:00
8,0,0,0,0,0,0,125.42,2015-11-03,2015-11-03 03:30:00
6,0,0,0,0,0,0,113.99,2015-11-03,2015-11-03 04:30:00
6,0,0,0,0,0,0,102.55,2015-11-03,2015-11-03 05:30:00
6,0,0,0,0,0,0,91.4,2015-11-03,2015-11-03 06:30:00
9,121,40,506,40,506,121,80.87,2015-11-03,2015-11-03 07:30:00
12,291,61,717,61,717,291,71.36,2015-11-03,2015-11-03 08:30:00
15,437,72,815,72,815,437,63.42,2015-11-03,2015-11-03 09:30:00
18,539,76,866,76,866,539,57.78,2015-11-03,2015-11-03 10:30:00
19,583,79,881,79,881,583,55.15,2015-11-03,2015-11-03 11:30:00
20,567,79,873,79,873,567,56,2015-11-03,2015-11-03 12:30:00
21,493,75,840,75,840,493,60.17,2015-11-03,2015-11-03 13:30:00
21,368,67,770,67,770,368,67.01,2015-11-03,2015-11-03 14:30:00
20,207,52,632,52,632,207,75.79,2015-11-03,2015-11-03 15:30:00
17,44,22,310,22,310,44,85.85,2015-11-03,2015-11-03 16:30:00
15,0,0,0,0,0,0,96.73,2015-11-03,2015-11-03 17:30:00
13,0,0,0,0,0,0,108.07,2015-11-03,2015-11-03 18:30:00
11,0,0,0,0,0,0,119.57,2015-11-03,2015-11-03 19:30:00
10,0,0,0,0,0,0,130.88,2015-11-03,2015-11-03 20:30:00
10,0,0,0,0,0,0,141.49,2015-11-03,2015-11-03 21:30:00
9,0,0,0,0,0,0,150.29,2015-11-03,2015-11-03 22:30:00
9,0,0,0,0,0,0,155.09,2015-11-03,2015-11-03 23:30:00
9,0,0,0,0,0,0,153.52,2015-11-04,2015-11-04 00:30:00
9,0,0,0,0,0,0,146.48,2015-11-04,2015-11-04 01:30:00
9,0,0,0,0,0,0,136.64,2015-11-04,2015-11-04 02:30:00
9,0,0,0,0,0,0,125.62,2015-11-04,2015-11-04 03:30:00
9,0,0,0,0,0,0,114.18,2015-11-04,2015-11-04 04:30:00
8,0,0,0,0,0,0,102.74,2015-11-04,2015-11-04 05:30:00
8,0,0,0,0,0,0,91.6,2015-11-04,2015-11-04 06:30:00
11,112,41,455,41,455,112,81.09,2015-11-04,2015-11-04 07:30:00
14,278,66,671,66,671,278,71.61,2015-11-04,2015-11-04 08:30:00
17,423,79,775,79,775,423,63.7,2015-11-04,2015-11-04 09:30:00
20,531,77,857,77,857,531,58.07,2015-11-04,2015-11-04 10:30:00
22,576,80,874,80,874,576,55.46,2015-11-04,2015-11-04 11:30:00
23,561,80,867,80,867,561,56.3,2015-11-04,2015-11-04 12:30:00
22,489,76,837,76,837,489,60.45,2015-11-04,2015-11-04 13:30:00
21,364,68,767,68,767,364,67.27,2015-11-04,2015-11-04 14:30:00
19,204,52,627,52,627,204,76.02,2015-11-04,2015-11-04 15:30:00
15,42,21,295,21,295,42,86.06,2015-11-04,2015-11-04 16:30:00
13,0,0,0,0,0,0,96.93,2015-11-04,2015-11-04 17:30:00
12,0,0,0,0,0,0,108.25,2015-11-04,2015-11-04 18:30:00
11,0,0,0,0,0,0,119.75,2015-11-04,2015-11-04 19:30:00
11,0,0,0,0,0,0,131.08,2015-11-04,2015-11-04 20:30:00
10,0,0,0,0,0,0,141.71,2015-11-04,2015-11-04 21:30:00
10,0,0,0,0,0,0,150.56,2015-11-04,2015-11-04 22:30:00
10,0,0,0,0,0,0,155.39,2015-11-04,2015-11-04 23:30:00
10,0,0,0,0,0,0,153.81,2015-11-05,2015-11-05 00:30:00
11,0,0,0,0,0,0,146.72,2015-11-05,2015-11-05 01:30:00
11,0,0,0,0,0,0,136.85,2015-11-05,2015-11-05 02:30:00
12,0,0,0,0,0,0,125.81,2015-11-05,2015-11-05 03:30:00
12,0,0,0,0,0,0,114.37,2015-11-05,2015-11-05 04:30:00
12,0,0,0,0,0,0,102.93,2015-11-05,2015-11-05 05:30:00
12,0,0,0,0,0,0,91.81,2015-11-05,2015-11-05 06:30:00
14,45,45,0,39,449,107,81.31,2015-11-05,2015-11-05 07:30:00
15,269,62,665,62,665,269,71.85,2015-11-05,2015-11-05 08:30:00
